AGORA ID,Official name,Casual name,Link to document,Authority,Collections,Most recent activity,Most recent activity date,Proposed date,Annotated?,Validated?,Primarily applies to the government,Primarily applies to the private sector,Short summary,Long summary,Tags,Summaries and tags may include unreviewed machine output,Official plaintext retrieved,Official plaintext source,Official plaintext unavailable/infeasible,Official pdf source,Official pdf retrieved,Number of segments created,Applications: Agriculture and resource extraction,"Applications: Arts, sports, leisure, travel, and lifestyle",Applications: Broadcasting and media production,Applications: Business services and analytics,Applications: Construction and field services,Applications: Consumer goods,Applications: Education,Applications: Energy and utilities,Applications: Finance and investment,Applications: Government: benefits and welfare,Applications: Government: judicial and law enforcement,Applications: Government: military and public safety,Applications: Government: other applications/unspecified,Applications: Manufacturing and process automation,"Applications: Medicine, life sciences and public health",Applications: Networking and telecommunications,"Applications: Sales, retail, and customer relations",Applications: Security,Applications: Transportation,Harms: Detrimental content,Harms: Discrimination,Harms: Ecological harm,Harms: Financial loss,Harms: Harm to health/safety,Harms: Harm to infrastructure,Harms: Harm to property,"Harms: Violation of civil or human rights, including privacy",Incentives: Access to business opportunities,Incentives: Civil liability,Incentives: Criminal liability,Incentives: Fines,Incentives: Imprisonment,Incentives: Subsidies,Risk factors: Bias,Risk factors: Interpretability and explainability,Risk factors: Privacy,Risk factors: Reliability,Risk factors: Reliability: Robustness,Risk factors: Safety,Risk factors: Security,Risk factors: Security: Cybersecurity,Risk factors: Security: Dissemination,Risk factors: Transparency,Strategies: Convening,Strategies: Disclosure,Strategies: Disclosure: About evaluation,Strategies: Disclosure: About incidents,Strategies: Disclosure: About inputs,Strategies: Disclosure: Accuracy thereof,Strategies: Disclosure: In deployment,Strategies: Disclosure: In standard form,Strategies: Evaluation,Strategies: Evaluation: Adversarial testing,Strategies: Evaluation: Conformity assessment,Strategies: Evaluation: External auditing,Strategies: Evaluation: Impact assessment,Strategies: Evaluation: Post-market monitoring,Strategies: Governance development,Strategies: Government study or report,Strategies: Government support,Strategies: Government support: AI workforce-related,Strategies: Government support: For R&D,Strategies: Input controls,Strategies: Input controls: Compute circulation,Strategies: Input controls: Compute use,Strategies: Input controls: Data circulation,Strategies: Input controls: Data use,"Strategies: Licensing, registration, and certification",Strategies: New institution,Strategies: Performance requirements,Strategies: Pilots and testbeds,Strategies: Tiering,Strategies: Tiering: Tiering based on domain of application,Strategies: Tiering: Tiering based on generality,Strategies: Tiering: Tiering based on impact,Strategies: Tiering: Tiering based on inputs,Strategies: Tiering: Tiering based on planning ability
721,No ICBMs or Drones for Iran Act of 2023,No ICBMs or Drones for Iran Act of 2023,https://www.congress.gov/bill/118th-congress/senate-bill/3334,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-11-15,true,true,true,false,"Expands and incorporates sanctions related to Iranian unmanned aerial systems (UAS). Mandates a strategy against, and reports on support for, Iran’s UAS program. ","Expands sanctions under the Comprehensive Iran Sanctions, Accountability, and Divestment Act of 2010 to include unmanned aerial systems (UAS).

Incorporates UAS under arms embargos of the Countering America’s Adversaries Through Sanctions Act and Iran-Iraq Arms Non-Proliferation Act of 1992.

Requires the President to submit a strategy to counter Iran's UAS program including export controls of US materials, identification of actors supporting Iran's UAS program, assessment of compliance with such restrictions, and coordination with US allies in furtherance of these actions

Mandates a report on support for Iran’s UAS program from domestic industries, individuals, or entities in Iran and related technology transfers to foreign actors, to be updated as necessary.",Applications: Government: military and public safety;Applications: Government: military and public safety;Strategies: Governance development;Applications: Government: military and public safety;Strategies: Governance development;Applications: Government: military and public safety;Strategies: Governance development;Applications: Government: military and public safety;Strategies: Governance development;Strategies: Government study or report;Applications: Government: military and public safety;Strategies: Government study or report;Applications: Government: military and public safety;Applications: Government: military and public safety;Strategies: Convening;Strategies: Government study or report;Applications: Government: military and public safety;Strategies: Government study or report;Strategies: Evaluation;Applications: Government: military and public safety;Applications: Government: military and public safety;Strategies: Governance development;Strategies: Government study or report,false,2024-05-29,https://www.congress.gov/bill/118th-congress/senate-bill/3334/text,false,,,22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
517,Protect Elections from Deceptive AI Act,Protect Elections from Deceptive AI Act,https://www.congress.gov/bill/118th-congress/senate-bill/2770,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-09-12,true,false,false,true,Prohibits knowingly distributing materially deceptive AI-generated media related to Federal elections. ,"Prohibits knowingly distributing materially deceptive AI-generated audio or visual media related to Federal election activities or candidates. Exempts broadcasters, streaming services, and periodicals if they disclose authenticity concerns and covers bona fide news or satire. 

Allows affected candidates to seek injunctive relief or damages, including attorney's fees, for violations. Requires plaintiffs to prove violations with clear and convincing evidence. ",Harms: Detrimental content;Risk factors: Reliability;Applications: Broadcasting and media production;Harms: Detrimental content;Applications: Government: other applications/unspecified;Applications: Broadcasting and media production;Incentives: Civil liability;Incentives: Fines,false,2024-05-23,https://www.congress.gov/bill/118th-congress/senate-bill/2770/all-actions?overview=closed#tabs,false,,,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395,"Artificial Intelligence Research, Innovation, and Accountability Act of 2023","Artificial Intelligence Research, Innovation, and Accountability Act of 2023",https://www.congress.gov/bill/118th-congress/senate-bill/3312,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-11-15,true,true,true,false,"Develops standards for online content verification, mandates best practices for AI detection, reviews government AI use, prohibits generative AI without user notice, requires transparency reports, and establishes oversight, risk assessments, certification, enforcement, and consumer education for AI.","Requires the Under Secretary of Commerce to develop standards for online content verification. Mandates best practices for detecting AI outputs. Directs review of AI usage in government. Prohibits generative AI without user notification. 
Requires AI transparency reports. Instructs NIST on AI oversight. Obligates risk assessments for critical-impact AI. Establishes AI Certification Advisory Committee. Empowers enforcement of compliance. Establishes consumer education working group.",Strategies: Government support: For R&D;Strategies: Pilots and testbeds;Strategies: Convening;Strategies: Government study or report;Strategies: Disclosure: In standard form;Risk factors: Interpretability and explainability;Applications: Government: military and public safety;Strategies: Evaluation;Strategies: Evaluation: Impact assessment;Risk factors: Security;Strategies: Government study or report;Applications: Government: military and public safety;Applications: Government: military and public safety;Risk factors: Transparency;Strategies: Disclosure;Strategies: Disclosure: In deployment;Risk factors: Transparency;Strategies: Evaluation;Strategies: Disclosure: In deployment;Strategies: Disclosure: About inputs;Risk factors: Safety;Risk factors: Reliability;Strategies: Government support;Strategies: Governance development;Risk factors: Safety;Risk factors: Reliability;Strategies: Convening;Strategies: Government study or report;Strategies: Government support;Strategies: Convening;Strategies: Evaluation: Impact assessment;Strategies: Disclosure: About evaluation;Risk factors: Transparency;Risk factors: Reliability;Risk factors: Safety;Risk factors: Security;Risk factors: Privacy;Strategies: Evaluation: Conformity assessment;Applications: Government: military and public safety;Strategies: New institution;Strategies: Government study or report;Strategies: Evaluation;Strategies: Evaluation: Conformity assessment;Risk factors: Transparency;Strategies: Convening;Incentives: Civil liability;Incentives: Fines;Strategies: New institution;Strategies: Convening,false,2024-05-16,https://www.congress.gov/bill/118th-congress/senate-bill/3312,false,,,15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
540,Tornado Observations Research and Notification Assessment for Development of Operations Act,TORNADO Act,https://www.congress.gov/bill/118th-congress/senate-bill/1284,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-04-25,true,false,true,false,Requires the Under Secretary of Commerce to improve NOAA's communication system for hazardous events using methods such data analysis supported by artificial intelligence and machine learning technologies. ,"Requires the Under Secretary of Commerce for Oceans and Atmosphere to improve the communication system of the National Oceanic and Atmospheric Administration (NOAA) for hazardous weather and water events to prevent loss of life and property.

Mandates the establishment of a hazard risk communication office to simplify and improve communication, using the latest social, behavioral, risk, and communication science research, including AI and machine learning technologies.

Instructs the Under Secretary to create a research program to modernize risk-based hazard communication and establish a pilot program for tornado hazard communication. ",Applications: Government: other applications/unspecified;Strategies: Government support,false,2024-05-23,https://www.congress.gov/bill/118th-congress/senate-bill/1284/all-actions,false,,,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
531,Disrupt Explicit Forged Images And Non-Consensual Edits Act of 2024,DEFIANCE Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/3696,United States Congress,U.S. federal laws,Defunct,2025-01-03,2024-01-30,true,false,false,true,"Amends the Consolidated Appropriations Act, 2022, to define ""digital forgery"" as AI-created intimate visual depictions. Allows civil action for non-consensual digital forgeries. Specifies damages and relief. Permits privacy protections. Establishes a 10-year statute of limitations. Ensures non-preemption.","Amends the Consolidated Appropriations Act, 2022, to include ""digital forgery"" as any intimate visual depiction created via AI or other technological means to appear indistinguishable from an authentic visual depiction.

Allows identifiable individuals to bring civil action against those who produce, possess, disclose, or solicit digital forgeries without consent, with knowledge or reckless disregard of the lack of consent.

Specifies relief for plaintiffs, including actual or liquidated damages of $150,000, attorney’s fees, and equitable relief such as injunctions.

Permits courts to issue orders to protect plaintiffs' privacy, including the use of pseudonyms and sealing personal identifying information.

Establishes a 10-year statute of limitations for actions, starting from the discovery of the violation or the individual reaching 18 years of age.

Ensures the Act does not preempt state, federal, or tribal laws that provide at least as much protection.","Harms: Detrimental content;Incentives: Civil liability;Incentives: Civil liability;Harms: Violation of civil or human rights, including privacy;Harms: Discrimination;Incentives: Civil liability;Harms: Discrimination",false,2024-05-25,https://www.congress.gov/bill/118th-congress/senate-bill/3696/text,false,,,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,Preventing Algorithmic Collusion Act of 2024,Preventing Algorithmic Collusion Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/3686,United States Congress,U.S. federal laws,Defunct,2025-01-03,2024-01-30,false,false,false,false,Prohibits using pricing algorithms trained with nonpublic competitor data. Requires detailed reporting and certification of pricing algorithms used in commerce. Mandates transparency in algorithmic pricing for entities with over $5 million revenue. Establishes penalties for violations. Directs FTC to study pricing algorithms' impact.,"Prohibits the use of pricing algorithms incorporating nonpublic competitor data.

Requires entities using or distributing pricing algorithms to submit detailed reports to the Federal Trade Commission (FTC) or Attorney General upon request, detailing development, data usage, and algorithmic rules.

Mandates certification of report accuracy by a high-level corporate officer.

Ensures confidentiality of submitted reports, allowing information sharing only between the Department of Justice, FTC, and National Institute of Standards and Technology.

Imposes civil penalties for violations, including fines and injunctive relief.

Presumes collusive behavior in antitrust cases involving certain uses of pricing algorithms, allowing for rebuttal and assigning joint liability.

Obligates disclosure to customers and employees when prices or terms are set by algorithms, including specifics on price discrimination and third-party algorithm developers.

Directs the FTC to study and report on the impact and prevalence of pricing algorithms within two years, including potential consumer harm and benefits.",,true,2024-05-20,https://www.congress.gov/bill/118th-congress/senate-bill/3686/text,false,,,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
471,Building Resilient Supply Chains Act,Building Resilient Supply Chains Act,https://www.congress.gov/bill/118th-congress/house-bill/762,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-02-02,true,false,true,false,"Directs the Department of Commerce to establish a Supply Chain Resilience and Crisis Response Office to administer grants and loans to support domestic manufacturing and supply chain diversification for in key technology areas, including artificial intelligence.","Directs the Department of Commerce to establish a Supply Chain Resiliency and Crisis Response Office, responsible for awarding grants, loans, and loan guarantees to critical industry and supply chain stakeholders that integrate artificial intelligence into manufacturing.

Mandates the DOC to improve the competitiveness of the advanced tech manufacturing sector, minimize supply chain shocks, and support the creation of related jobs in key technology focus areas such as artificial intelligence, machine learning, and quantum computing.

Directs the Inspector General of the DOC to audit activities supported by the Supply Chain Resiliency and Crisis Response Office's grants, loans, and loan guarantees every four years.",Applications: Government: military and public safety;Strategies: Government support;Strategies: New institution;Applications: Manufacturing and process automation;Strategies: Government support;Strategies: Government support: For R&D;Strategies: Government support: AI workforce-related;Strategies: New institution;Applications: Manufacturing and process automation;Applications: Government: military and public safety;Strategies: Government support;Strategies: Government support: For R&D;Applications: Manufacturing and process automation;Applications: Government: military and public safety;Applications: Government: military and public safety;Applications: Government: other applications/unspecified;Strategies: Government support;Strategies: Government support: For R&D;Strategies: Government support;Strategies: Government support: For R&D;Applications: Manufacturing and process automation;Applications: Government: military and public safety;Applications: Government: military and public safety;Applications: Manufacturing and process automation;Strategies: Government support;Strategies: Government support: For R&D;Applications: Government: military and public safety;Applications: Manufacturing and process automation;Strategies: Government support;Strategies: Government support: For R&D;Strategies: Evaluation: Impact assessment;Strategies: Government support;Strategies: Government support: For R&D;Applications: Government: military and public safety;Applications: Manufacturing and process automation;Strategies: Government support;Strategies: Government support: For R&D;Applications: Government: military and public safety;Applications: Manufacturing and process automation,false,2024-05-22,https://www.congress.gov/bill/118th-congress/house-bill/762/text,false,,,10,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
396,Artificial Intelligence Accountability Act,Artificial Intelligence Accountability Act,https://www.congress.gov/bill/118th-congress/house-bill/3369,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-05-16,true,true,true,false,Requires the Assistant Secretary of Commerce for Communications and Information to conduct a study on accountability mechanisms to provide assurances that an artificial intelligence (AI) system is trustworthy and hold public meetings to gather feedback on the disclosure of information about AI systems. ,"Requires the Assistant Secretary of Commerce for Communications and Information to study accountability mechanisms (e.g., audits, certifications, and assessments) that provide assurances that an AI system is trustworthy. This includes defining terms around AI “trustworthiness,” examining how mechanisms are incorporated into AI systems, and assessing their ability to reduce risks related to AI systems, such as cybersecurity threats. 

Requires the Assistant Secretary to solicit stakeholder feedback through public meetings while carrying out the study above and to report the study’s findings to Congress, including recommendations on effective accountability measures for AI systems. 

Requires the Assistant Secretary to consult with stakeholders through public meetings and report to Congress on what information should be disclosed to those who interact with, are affected by, or study AI systems, and the most effective methods for doing so.","Strategies: Government study or report;Risk factors: Security;Risk factors: Security: Cybersecurity;Applications: Broadcasting and media production;Applications: Networking and telecommunications;Strategies: Convening;Strategies: Government study or report;Strategies: Governance development;Strategies: Evaluation;Strategies: Evaluation: External auditing;Strategies: Licensing, registration, and certification;Strategies: Evaluation: Impact assessment;Strategies: Evaluation: Conformity assessment;Risk factors: Reliability;Strategies: Convening;Strategies: Disclosure;Strategies: Government study or report;Strategies: Governance development",false,2024-05-15,https://www.congress.gov/bill/118th-congress/house-bill/3369/text?format=txt,false,,,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
451,R U REAL Act,R U REAL Act,https://www.congress.gov/bill/118th-congress/house-bill/7120,United States Congress,U.S. federal laws,Defunct,2025-01-03,2024-01-29,true,true,true,false,Directs the Federal Trade Commission (FTC) to amend the Telemarketing Sales Rule to require the disclosure of artificial intelligence usage in telemarketing.,"Directs the FTC to revise the Telemarketing Sales Rule to require the disclosure of AI usage to impersonate a human being in telemarketing.

Mandates the FTC to impose financial penalties on violators of this new rule, especially towards individuals and entities with the intent to defraud, cause harm, or wrongfully obtain anything of value through AI telemarketing techniques.",Risk factors: Transparency;Harms: Financial loss;Harms: Detrimental content;Applications: Networking and telecommunications;Incentives: Fines;Incentives: Civil liability;Strategies: Disclosure;Strategies: Disclosure: In deployment;Applications: Networking and telecommunications;Risk factors: Transparency;Harms: Harm to health/safety;Harms: Financial loss;Harms: Harm to property;Harms: Detrimental content;Strategies: Disclosure;Strategies: Disclosure: In deployment;Applications: Networking and telecommunications;Applications: Networking and telecommunications,false,2024-05-21,https://www.congress.gov/bill/118th-congress/house-bill/7120/text,false,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573,STOP HATE Act of 2023,STOP HATE Act,https://www.congress.gov/bill/118th-congress/house-bill/6463,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-11-21,true,false,false,true,Mandates social media companies to submit terms of service reports to the Attorney General's office that provide data on how artificial intelligence is being used to flag content and manage disinformation.,"Requires social media companies to make their terms of service publicly available.

Requires social media companies to disclose content moderation data, including the total number of flagged items, actioned items, user engagement, and how artificial intelligence is used to support content moderation efforts.

Allows Attorney General's office to bring a civil penalty of $5,000,000 per violation per day against social media companies who fail to meet these requirements","Harms: Violation of civil or human rights, including privacy;Harms: Detrimental content;Strategies: Disclosure;Applications: Broadcasting and media production;Harms: Harm to health/safety;Harms: Violation of civil or human rights, including privacy;Harms: Detrimental content;Strategies: Disclosure;Applications: Broadcasting and media production;Harms: Detrimental content;Strategies: Disclosure;Strategies: Disclosure: In deployment;Applications: Broadcasting and media production;Applications: Broadcasting and media production;Incentives: Civil liability;Incentives: Fines;Harms: Harm to health/safety;Harms: Violation of civil or human rights, including privacy;Harms: Detrimental content;Strategies: Government study or report;Applications: Broadcasting and media production;Harms: Detrimental content;Applications: Broadcasting and media production",false,2024-05-27,https://www.congress.gov/bill/118th-congress/house-bill/6463/text,false,,,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
399,Artificial Intelligence Advancement Act of 2023,AI Advancement Act of 2023,https://www.congress.gov/bill/118th-congress/senate-bill/3050,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-10-17,true,false,true,false,"Requires a report on AI regulation in finance, establishes AI bug bounty programs, mandates vulnerability analysis for military AI, requires a report on data sharing, and for other purposes.","Requires a report on artificial intelligence regulation in the financial services industry, establishes artificial intelligence bug bounty programs, requires a vulnerability analysis study for artificial intelligence-enabled military applications, and requires a report on data sharing and coordination.",Strategies: Government study or report;Strategies: New institution;Strategies: Evaluation;Applications: Government: military and public safety;Applications: Finance and investment;Strategies: Government study or report;Strategies: New institution;Strategies: Evaluation;Applications: Government: military and public safety;Applications: Finance and investment;Strategies: Government study or report;Strategies: Evaluation;Strategies: Evaluation: Impact assessment;Applications: Government: other applications/unspecified;Risk factors: Security: Cybersecurity;Applications: Government: military and public safety;Strategies: New institution;Strategies: Evaluation: Adversarial testing;Strategies: Government support;Risk factors: Privacy;Risk factors: Security;Strategies: Evaluation: Impact assessment;Strategies: Evaluation;Applications: Government: military and public safety;Strategies: Evaluation: External auditing;Strategies: Convening;Strategies: Government study or report;Applications: Government: military and public safety;Strategies: Evaluation,false,2024-05-20,https://www.congress.gov/bill/118th-congress/senate-bill/3050/text,false,,,7,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
453,QUIET Act,QUIET Act,https://www.congress.gov/bill/118th-congress/house-bill/7123,United States Congress,U.S. federal laws,Defunct,2025-01-03,2024-01-29,true,false,false,true,Directs Congress to amend the Communications Act of 1934 to require disclosure of the use of artificial intelligence in voice call or text message impersonations.,"Directs Congress to amend the Communications Act of 1934 to mandate the disclosure of artificial intelligence usage in voice call or text message impersonations.

Mandates the imposition of financial penalties on those who fail to complete the required disclosure of artificial intelligence usage during robocalls.","Risk factors: Transparency;Harms: Financial loss;Harms: Detrimental content;Harms: Violation of civil or human rights, including privacy;Applications: Networking and telecommunications;Risk factors: Transparency;Harms: Financial loss;Harms: Violation of civil or human rights, including privacy;Harms: Detrimental content;Applications: Networking and telecommunications;Risk factors: Transparency;Harms: Financial loss;Harms: Violation of civil or human rights, including privacy;Harms: Detrimental content;Applications: Networking and telecommunications;Incentives: Fines;Incentives: Civil liability",false,2024-05-22,https://www.congress.gov/bill/118th-congress/house-bill/7123/text,false,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,ASSESS AI Act,ASSESS AI Act,https://www.congress.gov/bill/118th-congress/senate-bill/1356,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-04-27,true,false,true,false,"Establishes a task force to assess AI's privacy, civil rights, and civil liberties implications; outlines duties and responsibilities of task force. ","Establishes a task force to assess privacy, civil rights, and civil liberties implications of artificial intelligence. 

Charges the task force to evaluate existing policy, regulatory, and legal gaps for AI applications and make legislative and regulatory recommendations.

Directs the task force to address the application of federal antidiscrimination laws, disparate impact standards, AI validation, and auditing in federal use of AI.

Instructs the task force to consider institutional changes for ongoing AI governance and the potential creation of a new oversight organization.

Requires the task force to submit an interim report within one year and a final report within 18 months.","Risk factors: Privacy;Harms: Violation of civil or human rights, including privacy;Strategies: Convening;Applications: Government: other applications/unspecified;Risk factors: Security;Harms: Violation of civil or human rights, including privacy;Strategies: Evaluation;Strategies: Evaluation: Adversarial testing;Strategies: Governance development;Applications: Government: other applications/unspecified;Strategies: Government study or report;Strategies: Convening;Strategies: Government study or report",false,2024-05-21,https://www.congress.gov/bill/118th-congress/senate-bill/1356/text,false,,,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433,Preventing Deep Fake Scams Act,Preventing Deep Fake Scams Act,https://www.congress.gov/bill/118th-congress/house-bill/5808,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-09-28,true,false,true,false,Establishes a task force to help formulate appropriate AI regulations in the financial services industry and requires the task force to produce a report for Congress with these recommendations within one year.,"Establishes a task force examining the fraudulent use of artificial intelligence in the financial services sector.

Instruct the task force to solicit public feedback from industry and expert stakeholders, including depository institutions, credit unions, third-party vendors, and AI experts.

Directs the task force to produce a report for Congress within one year that identifies potential risks from AI misuse, and proposes AI fraud detection measures, among other legislative recommendations.

Terminates the task force 90 days after the final report's issue.",Strategies: Governance development;Applications: Business services and analytics;Strategies: Governance development;Applications: Business services and analytics;Strategies: Convening;Strategies: Government study or report;Applications: Business services and analytics;Risk factors: Safety;Risk factors: Security;Risk factors: Security: Cybersecurity;Harms: Financial loss;Strategies: Government study or report;Strategies: Governance development;Applications: Government: other applications/unspecified,false,2024-05-21,https://www.congress.gov/bill/118th-congress/house-bill/5808/text,false,,,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,Farm Tech Act,Farm Tech Act,https://www.congress.gov/bill/118th-congress/house-bill/6806,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-12-14,true,false,true,false,Mandates the Secretary of Agriculture to establish a program to certify AI software for agricultural use based on the NIST's Artificial Intelligence Risk Management Framework.,"Mandates the Secretary of Agriculture to establish a program to certify AI software for the production of agricultural products. 

Bases the certification program on the  National Institute of Standards and Technology's Artificial Intelligence Risk Management Framework.

Permits certification only if the software performs accurately and meets or exceeds relevant Federal and State standards for licensure, certification, and permitting.

Details specific licensure and certification requirements for various tasks, including commercial driving, manure application, pesticide application and handling hazardous materials.",Risk factors: Reliability;Strategies: Evaluation;Strategies: Evaluation: Conformity assessment;Strategies: Governance development;Applications: Agriculture and resource extraction,false,2024-05-22,https://www.congress.gov/bill/118th-congress/house-bill/6806/text,false,,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
496,Investing in Tomorrow's Workforce Act of 2023,Investing in Tomorrow's Workforce Act of 2023,https://www.congress.gov/bill/118th-congress/house-bill/5350,United States Congress,U.S. federal laws,Defunct,2025-01-03,2023-09-05,true,false,true,false,Allocates $40 million annually for dislocated worker grants aimed at training workers displaced by automation. Prioritizes partnerships in high-risk areas. Mandates outcome reports.,"Authorizes the Secretary of Labor to award competitive grants to support projects addressing the training needs of workers likely to be displaced by automation.

Prioritizes grants for partnerships in areas with high concentrations of affected populations or industries susceptible to automation.

Requires eligible partnerships to provide training services, develop curricula, and offer employment benefits, such as transportation stipends and paid leave.

Mandates grant recipients to submit comprehensive reports on training outcomes, including transitions to new positions and earnings data.

Expands the Workforce Innovation and Opportunity Act to include training for workers impacted by automation.

Allocates $40 million annually from 2024 to 2028 for national dislocated worker grants to address impacts of automation.

Ensures grant usage aligns with labor standards and nondiscrimination provisions under the Workforce Innovation and Opportunity Act.",Strategies: Government support;Harms: Financial loss;Strategies: Pilots and testbeds;Harms: Financial loss;Strategies: Government support;Strategies: Government support;Harms: Financial loss;Strategies: Pilots and testbeds;Applications: Transportation;Applications: Manufacturing and process automation;Strategies: Government support;Harms: Financial loss;Strategies: Government study or report;Harms: Financial loss,false,2024-10-22,https://www.congress.gov/bill/118th-congress/house-bill/5350,false,,,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
